,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate
687,HK.00700,2017-10-18 00:00:00,349.6,354.6,354.8,349.6,72.797,0.001,11974333,4226714368.0,-0.056
688,HK.00700,2017-10-19 00:00:00,356.2,346.2,356.4,345.6,71.072,0.002,21617366,7588813824.0,-2.368
689,HK.00700,2017-10-20 00:00:00,348.0,349.6,350.6,348.0,71.771,0.001,14319859,5005396480.0,0.982
690,HK.00700,2017-10-23 00:00:00,351.6,348.6,351.6,347.4,71.566,0.001,9767821,3411226112.0,-0.286
691,HK.00700,2017-10-24 00:00:00,347.2,347.4,349.6,345.4,71.319,0.001,15417200,5354649088.0,-0.344
692,HK.00700,2017-10-25 00:00:00,348.2,352.0,352.6,348.0,72.263,0.001,12989841,4558568960.0,1.324
693,HK.00700,2017-10-26 00:00:00,348.8,347.0,350.6,346.4,71.236,0.001,15826872,5513591808.0,-1.42
694,HK.00700,2017-10-27 00:00:00,348.0,347.8,348.6,346.4,71.402,0.001,16161754,5615097856.0,0.23
695,HK.00700,2017-10-30 00:00:00,353.0,349.6,353.0,349.0,71.771,0.001,16538825,5795864064.0,0.517
696,HK.00700,2017-10-31 00:00:00,352.0,349.8,352.4,349.4,71.811,0.001,12706629,4459777024.0,0.057
697,HK.00700,2017-11-01 00:00:00,352.0,360.0,360.4,351.6,73.905,0.002,22026178,7842799616.0,2.915
698,HK.00700,2017-11-02 00:00:00,360.8,361.8,364.6,357.6,74.276,0.001,17931996,6492219392.0,0.499
699,HK.00700,2017-11-03 00:00:00,364.6,368.0,368.4,363.6,75.549,0.001,16625181,6098355200.0,1.713
700,HK.00700,2017-11-06 00:00:00,369.6,377.0,379.6,364.6,77.396,0.002,25043422,9315767296.0,2.445
701,HK.00700,2017-11-07 00:00:00,380.4,391.0,391.0,380.2,80.269,0.002,25585700,9916950528.0,3.713
702,HK.00700,2017-11-08 00:00:00,387.2,385.6,398.6,382.4,79.162,0.004,43983824,17131124736.0,-1.381
703,HK.00700,2017-11-09 00:00:00,385.2,387.8,392.4,385.2,79.613,0.002,23906595,9303831552.0,0.57
704,HK.00700,2017-11-10 00:00:00,383.4,385.4,390.8,383.4,79.121,0.001,17152006,6645934080.0,-0.618
705,HK.00700,2017-11-13 00:00:00,385.0,387.6,392.0,385.0,79.571,0.001,17666194,6873410048.0,0.57
706,HK.00700,2017-11-14 00:00:00,394.0,388.0,394.0,387.4,79.654,0.002,20492898,7984262656.0,0.103
707,HK.00700,2017-11-15 00:00:00,383.8,383.0,388.0,383.0,78.627,0.002,23436345,9027173376.0,-1.288
708,HK.00700,2017-11-16 00:00:00,388.2,391.8,393.8,384.0,80.434,0.003,32583706,12722793472.0,2.297
709,HK.00700,2017-11-17 00:00:00,397.0,403.4,405.0,397.0,82.816,0.003,34542285,13853648896.0,2.96
710,HK.00700,2017-11-20 00:00:00,405.4,420.0,420.0,405.4,86.223,0.003,35231740,14490489856.0,4.115
711,HK.00700,2017-11-21 00:00:00,425.0,430.0,439.6,420.8,88.277,0.005,50468370,21740032000.0,2.38
712,HK.00700,2017-11-22 00:00:00,437.0,426.8,438.0,424.4,87.62,0.004,39601842,17033994240.0,-0.744
713,HK.00700,2017-11-23 00:00:00,425.0,419.6,432.0,418.2,86.141,0.003,32014753,13589536768.0,-1.686
714,HK.00700,2017-11-24 00:00:00,418.8,415.8,424.0,414.6,85.361,0.003,33069910,13817191424.0,-0.905
715,HK.00700,2017-11-27 00:00:00,416.0,411.4,417.0,410.0,84.458,0.002,25746296,10645753856.0,-1.058
716,HK.00700,2017-11-28 00:00:00,408.0,419.2,419.4,402.2,86.059,0.004,39406800,16146293760.0,1.895
717,HK.00700,2017-11-29 00:00:00,422.2,411.6,422.8,410.8,84.5,0.002,27073413,11251409920.0,-1.812
718,HK.00700,2017-11-30 00:00:00,398.8,398.0,405.4,398.0,81.708,0.005,55969740,22443741184.0,-3.304
719,HK.00700,2017-12-01 00:00:00,398.0,385.0,402.0,385.0,79.039,0.008,79028748,30802276352.0,-3.266
720,HK.00700,2017-12-04 00:00:00,384.0,388.4,397.8,377.2,79.736,0.004,46134931,17941956608.0,0.883
721,HK.00700,2017-12-05 00:00:00,380.0,376.0,386.0,376.0,77.191,0.004,44389024,16918174720.0,-3.192
722,HK.00700,2017-12-06 00:00:00,375.0,366.0,381.4,365.2,75.138,0.006,58301277,21664724992.0,-2.659
723,HK.00700,2017-12-07 00:00:00,373.8,378.0,379.4,367.2,77.601,0.004,39232605,14687297536.0,3.278
724,HK.00700,2017-12-08 00:00:00,381.0,394.0,394.8,380.2,80.886,0.004,41462488,16119720960.0,4.232
725,HK.00700,2017-12-11 00:00:00,389.4,405.4,406.4,389.2,83.226,0.003,32016735,12767711232.0,2.893
726,HK.00700,2017-12-12 00:00:00,407.0,393.2,410.8,391.4,80.722,0.003,32544146,13035291648.0,-3.009
727,HK.00700,2017-12-13 00:00:00,395.0,395.6,399.4,387.4,81.214,0.002,22632354,8911794176.0,0.61
728,HK.00700,2017-12-14 00:00:00,401.0,397.2,402.6,392.6,81.542,0.001,16678498,6620888576.0,0.404
729,HK.00700,2017-12-15 00:00:00,392.4,389.0,394.6,389.0,79.86,0.002,23201046,9064185856.0,-2.064
730,HK.00700,2017-12-18 00:00:00,394.4,394.2,398.6,389.0,80.927,0.002,20264916,7989289984.0,1.336
731,HK.00700,2017-12-19 00:00:00,404.0,401.2,404.0,398.8,82.364,0.002,21109022,8477174272.0,1.775
732,HK.00700,2017-12-20 00:00:00,398.6,397.4,400.4,396.8,81.583,0.001,13394104,5335774720.0,-0.947
733,HK.00700,2017-12-21 00:00:00,397.0,399.8,402.4,395.2,82.077,0.001,18431377,7373741568.0,0.603
734,HK.00700,2017-12-22 00:00:00,403.8,405.8,405.8,400.8,83.308,0.001,16146080,6515706880.0,1.5
735,HK.00700,2017-12-27 00:00:00,407.8,401.2,407.8,401.0,82.364,0.001,16680601,6714266624.0,-1.133
736,HK.00700,2017-12-28 00:00:00,404.0,408.2,408.2,402.2,83.802,0.001,11662053,4736662528.0,1.744
737,HK.00700,2017-12-29 00:00:00,408.0,406.0,408.0,403.4,83.349,0.001,16601658,6743113216.0,-0.538
738,HK.00700,2018-01-02 00:00:00,408.0,417.8,418.0,407.6,85.772,0.002,24080505,10011333632.0,2.906
739,HK.00700,2018-01-03 00:00:00,424.0,422.2,426.8,419.0,86.676,0.002,22780154,9638247424.0,1.053
740,HK.00700,2018-01-04 00:00:00,427.0,431.8,432.4,424.2,88.647,0.002,27904538,11967516672.0,2.273
741,HK.00700,2018-01-05 00:00:00,436.4,433.2,436.4,428.2,88.933,0.002,19958447,8614180864.0,0.324
742,HK.00700,2018-01-08 00:00:00,436.2,438.6,439.2,433.8,90.042,0.001,17994826,7856873472.0,1.246
743,HK.00700,2018-01-09 00:00:00,441.0,443.8,446.4,439.0,91.11,0.002,24476517,10848563200.0,1.185
744,HK.00700,2018-01-10 00:00:00,445.8,440.4,446.2,440.0,90.412,0.001,18007353,7968681472.0,-0.766
745,HK.00700,2018-01-11 00:00:00,436.0,429.4,438.0,429.4,88.153,0.002,27635787,11945763840.0,-2.497
746,HK.00700,2018-01-12 00:00:00,431.8,442.2,442.2,430.8,90.781,0.002,19198950,8381049344.0,2.98
747,HK.00700,2018-01-15 00:00:00,445.4,433.2,448.8,433.2,88.933,0.002,23394615,10320308224.0,-2.035
748,HK.00700,2018-01-16 00:00:00,436.0,444.2,444.8,435.0,91.192,0.002,20592159,9098469376.0,2.539
749,HK.00700,2018-01-17 00:00:00,443.0,449.0,449.0,439.2,92.178,0.002,24879570,11066595328.0,1.08
750,HK.00700,2018-01-18 00:00:00,452.6,447.8,454.0,444.8,91.93,0.002,21795983,9800451072.0,-0.267
751,HK.00700,2018-01-19 00:00:00,452.2,452.4,453.0,448.0,92.875,0.001,14749167,6648683008.0,1.027
752,HK.00700,2018-01-22 00:00:00,455.0,460.0,460.0,450.4,94.435,0.002,19364906,8841469952.0,1.679
753,HK.00700,2018-01-23 00:00:00,466.2,474.6,474.6,463.6,97.432,0.002,23871965,11195016192.0,3.173
754,HK.00700,2018-01-24 00:00:00,474.0,469.0,474.4,466.8,96.283,0.002,24929026,11729419264.0,-1.179
755,HK.00700,2018-01-25 00:00:00,466.2,458.0,468.2,458.0,94.025,0.002,27732428,12821917696.0,-2.345
756,HK.00700,2018-01-26 00:00:00,464.2,471.2,471.2,464.0,96.735,0.002,22012532,10310863872.0,2.882
757,HK.00700,2018-01-29 00:00:00,473.8,471.6,476.6,466.4,96.817,0.002,22504576,10608506880.0,0.084
758,HK.00700,2018-01-30 00:00:00,463.2,461.8,469.6,461.2,94.805,0.002,22255680,10333929472.0,-2.078
759,HK.00700,2018-01-31 00:00:00,455.6,463.6,468.4,455.2,95.175,0.002,27609235,12754796544.0,0.389
760,HK.00700,2018-02-01 00:00:00,466.0,460.0,466.8,460.0,94.435,0.001,17119372,7917368320.0,-0.776
761,HK.00700,2018-02-02 00:00:00,459.0,452.4,460.0,451.0,92.875,0.002,24328782,11080881152.0,-1.652
762,HK.00700,2018-02-05 00:00:00,433.8,441.0,445.8,432.8,90.535,0.004,40391973,17778458624.0,-2.519
763,HK.00700,2018-02-06 00:00:00,423.0,410.0,425.4,407.2,84.17,0.009,86849711,36273328128.0,-7.029
764,HK.00700,2018-02-07 00:00:00,430.0,414.8,432.8,413.2,85.156,0.006,61051730,25868888064.0,1.17
765,HK.00700,2018-02-08 00:00:00,418.8,420.2,424.0,414.0,86.264,0.003,35437925,14875059200.0,1.301
766,HK.00700,2018-02-09 00:00:00,403.0,407.4,411.0,398.0,83.637,0.007,69156760,27953813504.0,-3.046
767,HK.00700,2018-02-12 00:00:00,412.8,409.6,419.8,409.6,84.088,0.003,33853960,14074696704.0,0.54
768,HK.00700,2018-02-13 00:00:00,419.2,422.4,425.6,418.0,86.717,0.002,23705127,9999015936.0,3.124
769,HK.00700,2018-02-14 00:00:00,428.6,433.6,435.0,426.4,89.015,0.002,22285259,9597171712.0,2.651
770,HK.00700,2018-02-15 00:00:00,444.4,447.0,447.0,441.8,91.766,0.001,16354787,7268701184.0,3.09
771,HK.00700,2018-02-20 00:00:00,450.0,445.8,453.0,444.8,91.521,0.002,20482027,9191828480.0,-0.268
772,HK.00700,2018-02-21 00:00:00,448.6,458.0,458.0,447.2,94.025,0.002,20404622,9252272128.0,2.736
773,HK.00700,2018-02-22 00:00:00,455.0,446.4,455.2,446.4,91.643,0.002,22385045,10103931904.0,-2.532
774,HK.00700,2018-02-23 00:00:00,454.0,453.4,454.6,449.4,93.081,0.001,14992072,6785911808.0,1.568
775,HK.00700,2018-02-26 00:00:00,456.0,453.0,457.0,448.4,92.999,0.002,21252148,9607595008.0,-0.088
776,HK.00700,2018-02-27 00:00:00,458.0,446.0,458.0,442.2,91.561,0.002,22008908,9892032512.0,-1.545
777,HK.00700,2018-02-28 00:00:00,439.0,432.2,440.0,431.0,88.728,0.003,32560086,14167754752.0,-3.094
778,HK.00700,2018-03-01 00:00:00,430.0,447.0,447.4,428.0,91.766,0.002,27113483,11933605888.0,3.424
779,HK.00700,2018-03-02 00:00:00,437.0,436.0,440.6,436.0,89.509,0.002,25891511,11341295616.0,-2.46
780,HK.00700,2018-03-05 00:00:00,436.0,425.0,439.6,425.0,87.25,0.002,24038693,10358473728.0,-2.522
781,HK.00700,2018-03-06 00:00:00,435.0,438.6,444.0,430.0,90.042,0.002,24812525,10862231552.0,3.2
782,HK.00700,2018-03-07 00:00:00,435.2,434.2,441.2,430.0,89.138,0.002,19256638,8378697216.0,-1.003
783,HK.00700,2018-03-08 00:00:00,440.0,443.0,444.0,438.0,90.945,0.001,17506389,7737290240.0,2.026
784,HK.00700,2018-03-09 00:00:00,445.0,447.0,448.2,445.0,91.766,0.001,13025075,5813403136.0,0.902
785,HK.00700,2018-03-12 00:00:00,455.4,460.0,460.0,454.8,94.435,0.002,25513013,11660310528.0,2.908
786,HK.00700,2018-03-13 00:00:00,460.0,462.8,462.8,455.8,95.011,0.001,18501646,8515214336.0,0.608
787,HK.00700,2018-03-14 00:00:00,457.4,463.6,463.8,453.6,95.175,0.002,22611788,10323250176.0,0.172
788,HK.00700,2018-03-15 00:00:00,459.2,468.6,470.0,458.0,96.202,0.002,24702582,11506628608.0,1.078
789,HK.00700,2018-03-16 00:00:00,467.0,465.2,472.8,465.2,95.503,0.002,23898970,11179189248.0,-0.725
790,HK.00700,2018-03-19 00:00:00,465.0,461.8,470.4,461.8,94.805,0.001,16287008,7584356352.0,-0.73
791,HK.00700,2018-03-20 00:00:00,456.4,466.6,468.4,456.0,95.791,0.002,21953314,10158754816.0,1.039
792,HK.00700,2018-03-21 00:00:00,472.2,462.6,475.6,460.6,94.97,0.002,28243967,13278686208.0,-0.857
793,HK.00700,2018-03-22 00:00:00,451.6,439.4,459.0,438.6,48.237,0.007,71848311,32204685312.0,-5.015
794,HK.00700,2018-03-23 00:00:00,405.0,420.0,424.8,405.0,46.108,0.032,308436765,126137966592.0,-4.415
795,HK.00700,2018-03-26 00:00:00,419.4,426.6,431.0,412.4,46.832,0.004,47299723,19913240576.0,1.571
796,HK.00700,2018-03-27 00:00:00,435.2,432.2,438.6,430.2,47.446,0.004,42644182,18516918272.0,1.312
797,HK.00700,2018-03-28 00:00:00,420.0,412.2,427.4,411.4,45.25,0.005,48964699,20468643840.0,-4.627
798,HK.00700,2018-03-29 00:00:00,414.0,409.6,417.0,405.2,44.965,0.004,41115421,16899465216.0,-0.63
799,HK.00700,2018-04-03 00:00:00,404.6,409.4,412.4,400.6,44.944,0.003,32886586,13371121664.0,-0.048
800,HK.00700,2018-04-04 00:00:00,408.2,397.6,412.0,397.6,43.648,0.003,35861711,14454636544.0,-2.882
801,HK.00700,2018-04-06 00:00:00,404.8,405.8,409.6,400.4,44.548,0.002,26586340,10780751872.0,2.062
802,HK.00700,2018-04-09 00:00:00,408.0,410.0,414.6,404.2,45.009,0.002,21220762,8701467648.0,1.034
803,HK.00700,2018-04-10 00:00:00,413.0,417.2,418.6,409.4,45.799,0.002,25584002,10638297088.0,1.756
804,HK.00700,2018-04-11 00:00:00,421.0,419.6,425.6,417.2,46.063,0.002,23911389,10066633728.0,0.575
805,HK.00700,2018-04-12 00:00:00,422.4,413.2,423.6,408.8,45.361,0.002,20604298,8539267584.0,-1.525
806,HK.00700,2018-04-13 00:00:00,416.6,408.0,416.8,407.2,44.79,0.002,19567202,8022093824.0,-1.258
